Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,20,15:30:00,169,4,2.34%,327.4329046991582,347,8,2.34%,326.613770696096,753,13,1.69%,348.71325412229703,403,14,3.52%,321.30950010814655
August,20,16:00:00,167,2,1.01%,336.0196934532257,345,3,1.01%,330.7367425518242,743,7,1.01%,346.7908078660684,407,7,1.78%,324.89605386312246
August,20,16:30:00,160,1,0.45%,328.1448345042598,332,2,0.45%,330.8905198703241,714,5,0.74%,347.8690880338218,390,6,1.63%,324.8502805269884
August,20,17:00:00,142,2,1.71%,330.56898150163477,315,5,1.71%,331.93580679133646,672,9,1.35%,347.7781342995975,369,7,1.84%,327.23417683772186
August,20,17:30:00,124,2,1.55%,329.478078655536,299,5,1.55%,333.72263144037834,626,8,1.35%,345.2579999791266,344,7,2.15%,323.75357369083787
August,20,18:00:00,109,1,0.93%,329.26320467302764,276,3,0.93%,332.1606836135291,574,9,1.57%,347.31460196253033,315,4,1.11%,324.2901071303711
August,20,18:30:00,93,1,1.24%,338.31421467991305,248,3,1.24%,328.69922058357963,511,7,1.34%,348.8574991071533,279,3,0.98%,325.9770741481552
August,20,19:00:00,63,0,0.72%,344.3122416289223,223,2,0.72%,326.7001160143036,456,7,1.45%,347.1053050890744,257,5,1.8%,318.9918771526146
August,20,19:30:00,49,1,1.49%,331.6641911741301,203,3,1.49%,322.7370904500173,406,10,2.42%,346.62454331363847,234,7,2.93%,330.6771657734514
August,20,20:00:00,38,1,2.93%,331.7555939187542,177,5,2.93%,325.6977195308121,354,9,2.67%,347.13235591209474,205,8,3.78%,322.49724009200406
August,20,20:30:00,32,2,5.36%,323.5110287233274,153,8,5.36%,318.37437578176997,306,4,1.34%,342.3557090950997,179,3,1.89%,315.83083622938557
August,20,21:00:00,25,2,6.01%,326.4098158260207,126,8,6.01%,318.15174969941796,256,1,0.55%,341.91502001718817,146,8,5.55%,322.0905746898524
August,20,21:30:00,19,1,3.32%,333.2135182206603,106,4,3.32%,319.54654036701777,212,1,0.56%,340.2064319311093,126,3,2.21%,324.3383237271553
August,20,22:00:00,15,0,1.38%,335.6742629860567,85,1,1.38%,313.179224696395,175,2,0.94%,336.52748089144234,103,2,1.85%,324.5643728774644
August,20,22:30:00,11,3,24.31%,328.0587922827039,67,16,24.31%,305.9329839597176,139,1,0.65%,329.36863243773087,86,1,1.27%,320.67794177287885
August,20,23:00:00,9,1,13.13%,346.0323695118644,50,7,13.13%,297.3377047784936,107,0,0.4%,326.6536909994273,67,0,0.72%,321.08792532012603
August,20,23:30:00,7,0,5.17%,312.8675134649331,39,2,5.17%,297.6867524867026,84,0,0.56%,324.9850764984576,53,1,1.19%,315.76375019577006
August,21,00:00:00,5,0,1.66%,379.17341052925,31,1,1.66%,333.62327730023287,68,1,0.88%,324.3719604479525,42,0,1.19%,313.2008214109123
August,21,00:30:00,4,0,2.2%,323.61064584558795,22,0,2.2%,321.0408905202614,51,0,0.5%,320.05398882058523,30,0,0.44%,325.21405442871094
August,21,01:00:00,3,0,2.16%,356.577426111259,10,0,2.16%,378.85473002795,37,0,1.31%,316.2085030069059,23,0,0.8%,340.1637583741928
August,21,01:30:00,2,0,2.6%,310.16716358537803,6,0,2.6%,344.7211764854902,28,0,1.51%,318.0218272439153,18,0,1.77%,332.29632790074135
August,21,02:00:00,2,0,0.82%,358.2750126611417,4,0,0.82%,357.0268835710128,19,1,3.67%,294.9312161352611,12,1,4.52%,333.9585299087291
August,21,02:30:00,2,0,0.39%,317.6783684157307,4,0,0.39%,389.857904073627,17,1,3.19%,312.9929994342455,9,0,2.58%,335.790794298161
August,21,03:00:00,2,0,0.33%,330.70379567607836,3,0,0.33%,399.60037763535445,12,1,4.46%,321.2097503709771,3,0,6.49%,390.30882089635406
August,21,03:30:00,2,0,0.0%,371.227034171078,3,0,0.0%,341.7883146725806,12,0,0.48%,333.2971194463029,2,0,4.52%,285.7267808283307
August,21,04:00:00,1,0,0.0%,261.2718329560922,2,0,0.0%,324.20816447889916,10,0,1.61%,335.91602676714155,2,0,3.54%,434.8201636336623
August,21,04:30:00,2,0,0.0%,241.89333028092545,3,0,0.0%,304.8302826936847,11,0,1.55%,324.7541490762259,3,0,7.59%,354.04855027838244
August,21,05:00:00,2,0,0.0%,260.2192935957192,2,0,0.0%,370.89303249086623,12,0,1.13%,332.16630554769074,3,0,3.82%,294.22947705420205
August,21,05:30:00,2,0,0.75%,304.5132402044647,3,0,0.75%,346.1921279652833,16,0,1.91%,299.1608184087784,3,0,0.44%,322.8213467309262
August,21,06:00:00,2,0,2.66%,261.3545870511557,4,0,2.66%,336.5070810448331,25,0,0.53%,268.6956622647408,11,0,2.19%,243.30971116611065
August,21,06:30:00,4,1,16.62%,267.66504131557207,6,1,16.62%,391.292620060701,44,1,2.38%,260.9997868054508,20,1,7.15%,266.00066925600476
August,21,07:00:00,8,1,6.98%,263.74711715918954,20,1,6.98%,291.93532564727076,78,1,0.69%,262.7370473438368,36,0,1.27%,266.10547262968606
August,21,07:30:00,13,1,5.87%,312.5552208582643,32,2,5.87%,312.7738273179946,126,2,1.47%,260.444866989337,61,1,1.58%,274.1417631700997
August,21,08:00:00,38,0,1.11%,254.6354338412799,63,1,1.11%,304.4516372924636,230,1,0.58%,280.6357858680983,108,1,0.9%,277.39951564658475
August,21,08:30:00,66,1,1.34%,285.3361424893844,95,1,1.34%,325.4397668603845,336,3,0.75%,298.2366932560439,159,3,1.69%,288.5767276472907
August,21,09:00:00,97,1,0.68%,285.58409969789744,153,1,0.68%,322.7080118854145,474,2,0.51%,305.1748614774502,234,3,1.21%,290.06642426418955
August,21,09:30:00,123,1,0.65%,295.2549417694476,194,1,0.65%,337.50374102614427,600,8,1.37%,313.2642600026193,287,7,2.29%,295.0135922190689
August,21,10:00:00,144,1,0.43%,294.3137713562597,238,1,0.43%,338.2264544517266,708,7,0.95%,318.0686346413176,341,7,2.19%,302.9454732155386
August,21,10:30:00,168,1,0.43%,292.47940366060124,267,1,0.43%,351.0675362557146,785,13,1.68%,327.7048038894971,379,18,4.69%,311.5691960128861
August,21,11:00:00,178,1,0.33%,297.60403076172304,296,1,0.33%,352.9871090277367,841,8,0.94%,333.4365455685944,412,9,2.19%,314.5529904673152
August,21,11:30:00,185,1,0.53%,301.37789161582054,324,2,0.53%,354.8607016595038,877,12,1.38%,336.7018995653042,433,8,1.86%,316.04847991627383
August,21,12:00:00,191,1,0.78%,299.4401840115423,351,3,0.78%,355.1070681443934,888,11,1.28%,336.5104423964111,450,7,1.65%,315.57690383768255
August,21,12:30:00,195,2,1.04%,298.36267491565343,359,4,1.04%,360.3866334305894,892,18,2.01%,338.6023284512672,455,11,2.46%,315.66749280322165
August,21,13:00:00,194,2,0.82%,302.09766094275005,372,3,0.82%,354.13891704311993,882,9,1.01%,342.28177086649106,450,11,2.4%,318.4329637460123
August,21,13:30:00,194,1,0.47%,303.5027526256234,380,2,0.47%,354.1135498932922,874,15,1.75%,341.9428978105112,451,12,2.73%,319.62103201260476
August,21,14:00:00,198,1,0.43%,304.49758503485907,399,2,0.43%,356.3691503300823,884,11,1.24%,343.6340950028353,470,10,2.1%,318.66457184450655
August,21,14:30:00,202,2,0.89%,305.41225468779874,401,4,0.89%,361.07141376360545,887,15,1.71%,343.2815863294184,471,17,3.55%,322.36107923550344
August,21,15:00:00,199,2,0.75%,302.9857587435855,400,3,0.75%,358.41667435441644,869,7,0.77%,344.4539381257503,466,9,2.01%,322.13818085766525
August,21,15:30:00,200,2,1.1%,303.0893072485857,398,4,1.1%,357.1640958241666,861,10,1.21%,346.6263108048769,462,14,2.97%,320.3730306699965
August,21,16:00:00,198,1,0.47%,311.6760960026533,397,2,0.47%,361.40875545476524,849,6,0.72%,344.5954832454151,467,7,1.5%,324.03216821669264
August,21,16:30:00,190,0,0.21%,303.60036907333904,382,1,0.21%,361.3191572235241,816,4,0.53%,345.45700080670207,447,6,1.37%,323.76864350539813
August,21,17:00:00,168,1,0.8%,305.2210441493208,362,3,0.8%,361.9993808199249,768,7,0.97%,345.04090316277814,423,7,1.55%,325.9347884409711
August,21,17:30:00,147,1,0.72%,303.52753736217704,344,2,0.72%,363.54282991922577,716,7,0.96%,342.1956249326076,394,7,1.81%,322.1638501272064
August,21,18:00:00,129,1,0.43%,302.7100594386238,318,1,0.43%,361.615818767765,656,7,1.12%,343.8187017030785,361,3,0.94%,322.410048399859
August,21,18:30:00,110,1,0.58%,311.1584655044642,286,2,0.58%,357.66760463833344,585,6,0.96%,344.92807363476857,320,3,0.82%,323.73409645904235
August,21,19:00:00,74,0,0.34%,315.95128457138367,257,1,0.34%,355.1817489695754,522,5,1.04%,342.7423544037569,294,4,1.52%,316.45856429662115
August,21,19:30:00,58,0,0.7%,302.9014981558948,234,2,0.7%,350.85366008067757,464,8,1.73%,341.82806741538803,268,7,2.47%,327.92610154229743
August,21,20:00:00,45,1,1.38%,302.59116493982225,204,3,1.38%,353.32753806199025,404,8,1.91%,341.9023548009115,235,8,3.19%,319.45584069396944
August,21,20:30:00,38,1,2.56%,294.1457317640472,176,5,2.56%,345.5174432134661,349,3,0.96%,336.74637342260024,205,3,1.59%,312.4991016644703
August,21,21:00:00,29,1,2.88%,296.6427829060438,145,4,2.88%,344.80806603163194,293,1,0.39%,335.98054043498905,168,8,4.7%,318.46850495805654
August,21,21:30:00,22,0,1.57%,303.2456173203351,122,2,1.57%,345.8377933746203,243,1,0.4%,333.9468084392106,145,3,1.86%,320.4985026201989
August,21,22:00:00,18,0,0.65%,305.70636208573154,98,1,0.65%,339.105414379386,201,1,0.67%,329.99690414146056,118,2,1.56%,320.43421660362736
August,21,22:30:00,13,2,12.97%,297.8900234020304,77,10,12.97%,331.494110318097,159,1,0.46%,322.5129117780495,98,1,1.07%,316.3300341238813
August,21,23:00:00,10,1,6.55%,315.66273265084254,58,4,6.55%,322.65545558713205,123,0,0.28%,319.5812077332794,77,0,0.6%,316.5948500876882
August,21,23:30:00,8,0,2.47%,282.49787660391127,44,1,2.47%,322.63943997072954,97,0,0.4%,317.75002127745995,61,1,1.0%,311.1255073798918
August,22,00:00:00,4,0,1.36%,433.91267080102625,27,0,1.36%,296.6444170775212,59,0,0.76%,331.02620597693465,36,0,0.86%,337.62552249614106
August,22,00:30:00,3,0,1.8%,378.34990611736424,19,0,1.8%,284.18371807242033,44,0,0.44%,326.81661565280064,25,0,0.32%,349.71133930565986
August,22,01:00:00,2,0,1.76%,411.31668638303523,8,0,1.76%,342.1192453549794,32,0,1.14%,323.07951114235453,19,0,0.58%,364.7336270428619
August,22,01:30:00,2,0,2.13%,365.10729183750266,5,0,2.13%,308.1073795873901,24,0,1.31%,324.94702603098057,15,0,1.28%,356.93878036113057
August,22,02:00:00,2,0,0.67%,413.2151409132663,4,0,0.67%,320.5347744477832,17,1,3.2%,301.9647962255595,10,0,3.32%,358.6735661608385
August,22,02:30:00,1,0,0.32%,372.417628687507,3,0,0.32%,353.24410717552695,14,0,2.78%,319.9723888729273,8,0,1.88%,360.57841434199065
August,22,03:00:00,1,0,0.27%,385.44305594785465,3,0,0.27%,363.1082685121249,11,0,3.89%,328.29752111289207,3,0,4.79%,415.1690247319038
August,22,03:30:00,1,0,0.0%,425.9662944428543,3,0,0.0%,305.29620554935104,10,0,0.42%,340.33069953660134,2,0,3.31%,310.5869846638804
August,22,04:00:00,1,0,0.0%,316.2119612082168,2,0,0.0%,287.7160553556696,9,0,1.4%,343.00379750905654,2,0,2.59%,459.680367469212
August,22,04:30:00,1,0,0.0%,296.6325905527018,2,0,0.0%,268.2164857955846,9,0,1.35%,331.7877291665243,2,0,5.62%,378.83617032221196
August,22,05:00:00,1,0,0.0%,314.9585538674955,2,0,0.0%,334.40092336763666,11,0,0.98%,339.25407628960573,2,0,2.8%,319.01709709803157
August,22,05:30:00,2,0,0.61%,359.45336845658926,3,0,0.61%,309.70001884205374,14,0,1.66%,306.1943984990769,2,0,0.32%,347.60896677475574
August,22,06:00:00,2,0,2.18%,316.29471530328027,3,0,2.18%,299.89328414673304,22,0,0.46%,275.6750517034226,10,0,1.59%,268.09733120994025
August,22,06:30:00,3,0,13.97%,322.4043015873484,5,1,13.97%,354.67882316260085,38,1,2.07%,267.8166042892829,17,1,5.28%,290.64312171639403
August,22,07:00:00,6,0,5.76%,318.2855094506175,17,1,5.76%,255.07815319942964,67,0,0.6%,269.28291156958585,30,0,0.92%,290.5301737149148
August,22,07:30:00,11,1,4.83%,367.09361314969226,27,1,4.83%,275.6732793204124,109,1,1.28%,266.66558730538645,51,1,1.15%,298.2761290884479
August,22,08:00:00,32,0,0.91%,308.37035421131463,53,0,0.91%,266.7426504205289,199,1,0.5%,286.0978370615151,91,1,0.65%,301.0257950228917
August,22,08:30:00,55,1,1.09%,338.06672295767754,81,1,1.09%,287.24402888896776,291,2,0.65%,302.94007532682826,134,2,1.23%,311.6223366898364
August,22,09:00:00,81,0,0.55%,337.310340264449,131,1,0.55%,283.53877171503365,412,2,0.44%,308.95700247075223,197,2,0.88%,312.2410278060933
August,22,09:30:00,103,1,0.53%,346.17771041460594,166,1,0.53%,297.60437420654034,521,6,1.19%,316.1251599184392,242,4,1.67%,316.6075254272115
August,22,10:00:00,121,0,0.35%,344.63393606037306,204,1,0.35%,297.5969609828996,614,5,0.82%,320.1166747828883,287,5,1.59%,323.88615229819965
August,22,10:30:00,141,0,0.35%,341.9960964433214,229,1,0.35%,309.9512916874055,681,10,1.46%,329.2109375149018,319,11,3.44%,332.07437234522627
August,22,11:00:00,149,0,0.27%,346.71898758374647,253,1,0.27%,311.26242558507505,729,6,0.82%,334.50915398106616,348,6,1.59%,334.7678316327747
August,22,11:30:00,155,1,0.43%,350.2919804574957,277,1,0.43%,312.64926711736007,761,9,1.2%,337.5577453713096,365,5,1.35%,335.9729859148527
August,22,12:00:00,160,1,0.63%,348.15340487286915,300,2,0.63%,312.4088825027676,770,9,1.11%,337.25790689918324,379,5,1.2%,335.2836584611009
August,22,12:30:00,163,1,0.85%,346.875027796632,307,3,0.85%,317.5667600140931,774,13,1.74%,339.34979295403934,384,7,1.79%,335.37424742664
August,22,13:00:00,163,1,0.67%,350.8108818040769,319,2,0.67%,311.1973558517532,765,7,0.88%,343.0834260208798,379,7,1.75%,338.1397183694307
August,22,13:30:00,163,1,0.38%,352.21597348695025,325,1,0.38%,310.9286131521844,758,12,1.52%,342.7987436165166,381,8,1.99%,339.4003704277433
August,22,14:00:00,166,1,0.35%,353.0099379158376,341,1,0.35%,312.8191502643629,767,8,1.07%,344.43575015722405,396,6,1.53%,338.1535750927644
August,22,14:30:00,169,1,0.72%,353.72373958842905,343,2,0.72%,317.52141369788603,770,11,1.49%,344.0832414838072,398,10,2.6%,341.92266627548156
August,22,15:00:00,167,1,0.62%,351.4981116245641,342,2,0.62%,314.8666742886971,754,5,0.67%,345.3639745833723,393,6,1.46%,341.6997678976433
August,22,15:30:00,168,2,0.9%,351.6016601295643,341,3,0.9%,313.7357835333177,747,8,1.05%,347.5905379141155,390,8,2.17%,340.00720150169474
August,22,16:00:00,166,1,0.38%,360.18844888363185,339,1,0.38%,317.8587553890459,737,5,0.62%,345.66809165788686,394,4,1.09%,343.59375525667065
August,22,16:30:00,159,0,0.17%,352.31358993466597,327,1,0.17%,318.1342204824163,708,3,0.46%,346.74637182564027,377,4,0.99%,343.5479819205367
August,22,17:00:00,141,1,0.65%,354.7377369320409,310,2,0.65%,319.1795074034286,667,6,0.84%,346.70960874303256,357,4,1.13%,346.0044620229902
August,22,17:30:00,124,1,0.59%,353.8477020662905,294,2,0.59%,320.96633205247053,621,5,0.83%,344.1894744225617,332,4,1.32%,342.5238588761062
August,22,18:00:00,108,0,0.35%,353.43196010343377,272,1,0.35%,319.5260720004918,569,6,0.97%,346.2460764059654,305,2,0.68%,343.2055598990798
August,22,18:30:00,92,0,0.47%,362.4829701103192,244,1,0.47%,316.06460897054234,507,4,0.83%,347.84316420220495,270,2,0.6%,344.96511070858406
August,22,19:00:00,62,0,0.27%,368.48099705932844,220,1,0.27%,314.1871921761368,453,4,0.9%,346.14516083574273,248,3,1.1%,337.9799137130435
August,22,19:30:00,48,0,0.57%,355.8329466045363,200,1,0.57%,310.22416661185053,402,6,1.5%,345.61020840869014,226,4,1.8%,349.7377861256004
August,22,20:00:00,38,0,1.13%,356.12521732950864,174,2,1.13%,313.1847956926453,351,6,1.66%,346.17221165876305,198,5,2.33%,341.63044423587326
August,22,20:30:00,32,1,2.09%,347.88065213408186,150,3,2.09%,305.8614519436032,303,3,0.83%,341.39556484176796,173,2,1.16%,335.0366241649749
August,22,21:00:00,24,1,2.36%,350.5785712564268,124,3,2.36%,305.7605136361216,254,1,0.34%,341.00906641547306,141,5,3.44%,341.3689464171619
August,22,21:30:00,19,0,1.28%,357.5831416314148,104,1,1.28%,307.1553043037215,210,1,0.34%,339.3004783293942,122,2,1.36%,343.6892792461849
August,22,22:00:00,15,0,0.53%,360.04388639681116,84,0,0.53%,300.90967640796924,174,1,0.58%,335.67571794134386,100,1,1.13%,343.9879121882142
August,22,22:30:00,11,1,10.82%,352.42841569345836,66,7,10.82%,293.66343567129184,138,1,0.4%,328.5168694876324,83,1,0.77%,340.1014810836287
August,22,23:00:00,9,0,5.4%,370.40199292261883,49,3,5.4%,285.06815649006785,106,0,0.25%,325.80192804932875,65,0,0.44%,340.584048422596
August,22,23:30:00,6,0,2.02%,337.0362688953393,38,1,2.02%,285.4172041982768,84,0,0.35%,324.1875041999757,51,0,0.72%,335.25987329824
August,23,00:00:00,6,0,3.07%,411.61486117636275,36,1,3.07%,305.3995957995296,74,1,1.1%,336.60779141492014,44,0,1.02%,324.0962001853499
August,23,00:30:00,5,0,4.05%,356.0520964927007,26,1,4.05%,292.69552124468765,55,0,0.63%,332.1814384843197,31,0,0.38%,336.03684941142836
August,23,01:00:00,3,0,3.97%,388.8180087780234,12,0,3.97%,350.2659852026352,40,1,1.64%,328.2817620190238,24,0,0.69%,350.98655335691024
August,23,01:30:00,3,0,4.76%,342.60861423249077,7,0,4.76%,316.0107438853049,30,1,1.89%,330.04089560441656,19,0,1.52%,343.1191228834588
August,23,02:00:00,2,0,1.53%,390.5155953279061,5,0,1.53%,328.3164509708275,21,1,4.56%,306.95028449576233,13,1,3.92%,344.78132489144656
August,23,02:30:00,2,0,0.73%,349.9189510824951,4,0,0.73%,361.0257836985712,18,1,3.97%,324.95787714313013,10,0,2.23%,346.6135892808785
August,23,03:00:00,2,0,0.62%,362.94437834284275,4,0,0.62%,370.88994503516915,13,1,5.53%,333.17462807986163,3,0,5.63%,401.05903208735134
August,23,03:30:00,2,0,0.0%,403.4676168378424,3,0,0.0%,312.9561942975248,13,0,0.6%,345.2619971551875,3,0,3.91%,296.54957581104816
August,23,04:00:00,2,0,0.0%,293.7132836032049,3,0,0.0%,295.49773187871386,11,0,2.02%,347.8809044760261,2,0,3.06%,445.57037482465955
August,23,04:30:00,2,0,0.0%,274.13391294768985,3,0,0.0%,275.9981623186289,12,0,1.94%,336.71902678511054,3,0,6.6%,364.7987614693797
August,23,05:00:00,2,0,0.0%,292.4598762624836,3,0,0.0%,342.18259989068093,14,0,1.41%,344.1853739081919,3,0,3.3%,304.9796882451993
August,23,05:30:00,3,0,1.4%,336.9546908515774,4,0,1.4%,317.481695365098,17,0,2.38%,311.1256961176631,3,0,0.38%,333.5715579219235
August,23,06:00:00,3,0,4.87%,293.79603769826844,4,0,4.87%,307.6749606697773,28,0,0.66%,280.76892127685863,12,0,1.89%,254.13250614882813
August,23,06:30:00,4,1,27.19%,299.90562398233646,7,2,27.19%,362.5821874605157,48,1,2.97%,273.1272364691853,21,1,6.21%,276.82346423872224
August,23,07:00:00,9,1,12.32%,296.1885678063023,23,3,12.32%,263.4682685968265,85,1,0.86%,275.0270689624211,37,0,1.09%,276.9282676124035
August,23,07:30:00,16,2,10.46%,345.39840746607365,37,4,10.46%,284.5501458172913,137,3,1.84%,272.95165121438777,63,1,1.36%,285.0371419445374
August,23,08:00:00,46,1,2.06%,288.48296035083087,73,2,2.06%,276.83639466611294,250,2,0.72%,293.63028595769845,112,1,0.77%,288.4400620044626
August,23,08:30:00,79,2,2.48%,320.18800890067683,111,3,2.48%,298.55465088325695,365,3,0.94%,311.7189092101935,164,2,1.45%,299.68985779688876
August,23,09:00:00,116,1,1.27%,321.6411739912798,178,2,1.27%,296.91808588212155,516,3,0.64%,319.36155590261563,242,3,1.04%,301.3973057889481
August,23,09:30:00,148,2,1.22%,332.51722394491986,227,3,1.22%,312.6873172218154,653,11,1.71%,328.0470515955675,297,6,1.98%,306.48964132726786
August,23,10:00:00,173,1,0.81%,332.37952545312515,278,2,0.81%,314.2618450714914,770,9,1.19%,333.3391420988152,353,7,1.89%,314.5666899071778
August,23,10:30:00,202,2,0.8%,331.54949765920827,312,2,0.8%,327.7113657498319,853,18,2.09%,343.30045525669436,392,16,4.06%,323.2629964962455
August,23,11:00:00,215,1,0.61%,337.276728701375,346,2,0.61%,330.2393773962066,914,11,1.18%,349.30315019387467,427,8,1.89%,326.3919585341149
August,23,11:30:00,223,2,0.99%,341.25145753582075,379,4,0.99%,332.72140890232623,954,16,1.73%,352.78526679705084,448,7,1.6%,327.88744798307357
August,23,12:00:00,230,3,1.44%,339.5146179118909,410,6,1.44%,333.4545264866979,965,15,1.6%,352.5938096281577,466,7,1.42%,327.4884556962024
August,23,12:30:00,234,5,1.93%,338.437108816002,420,8,1.93%,338.977467322635,970,24,2.5%,354.7398863346305,471,10,2.12%,327.5790446617415
August,23,13:00:00,234,4,1.53%,342.372962823447,435,7,1.53%,332.9731264849065,959,12,1.27%,358.3651380982377,466,10,2.07%,330.34451560453215
August,23,13:30:00,234,2,0.88%,343.7780545063203,444,4,0.88%,333.06944710994924,951,21,2.19%,358.02626504225793,468,11,2.35%,331.60516766284485
August,23,14:00:00,238,2,0.8%,344.772886915556,466,4,0.8%,335.69011087135084,961,15,1.55%,359.717462234582,487,9,1.81%,330.64870749474653
August,23,14:30:00,243,4,1.65%,345.888424548844,469,8,1.65%,340.5140620797446,965,21,2.14%,359.4191442127817,488,15,3.07%,334.34521488574353
August,23,15:00:00,239,3,1.4%,343.26106062428244,467,7,1.4%,337.737634895685,945,9,0.96%,360.4831147058804,482,8,1.73%,334.0497327161851
August,23,15:30:00,241,5,2.04%,343.56547710963093,465,9,2.04%,336.4850563654352,936,14,1.51%,362.60129673339037,479,12,2.56%,332.35716632023656
August,23,16:00:00,238,2,0.88%,351.95139788335024,464,4,0.88%,340.7297159960338,924,8,0.9%,360.5704691739285,483,6,1.29%,335.94372007521247
August,23,16:30:00,229,1,0.39%,343.6748029736877,447,2,0.39%,340.3967422150517,888,6,0.66%,361.26941478036576,463,5,1.18%,335.680195363918
August,23,17:00:00,203,3,1.49%,344.49200612827616,423,6,1.49%,340.5902147119704,836,10,1.21%,360.63655452997534,438,6,1.34%,337.77375650777077
August,23,17:30:00,177,2,1.35%,341.79415943939085,402,5,1.35%,341.76860048665975,778,9,1.2%,357.4661323901052,408,6,1.56%,333.930234402286
August,23,18:00:00,155,1,0.81%,340.1732095944443,371,3,0.81%,339.2331504608464,713,10,1.4%,358.8182559024931,374,3,0.81%,334.1038488832184
